# Serializing assets/vocabularies/languages/latest/languages.ttl
# @context: {"@vocab": "http://publications.europa.eu/ontology/authority/", "dct": "http://purl.org/dc/elements/1.1/", "skos": "http://www.w3.org/2004/02/skos/core#", "owl": "http://www.w3.org/2002/07/owl#", "key": {"@id": "op-code"}, "valid_from": "start.use", "valid_until": "end.use", "url": "@id", "op_code": {"@id": "op-code"}, "country_code": {"@id": "dct:identifier"}, "version_info": "owl:versionInfo", "deprecated": {}, "label_en": {"@id": "skos:prefLabel", "@language": "en"}, "label_it": {"@id": "skos:prefLabel", "@language": "it"}}
# url: http://publications.europa.eu/resource/authority/language
# title: Language
# version: 20210929-0
# description: Language
key,url,deprecated,valid_until,valid_from,country_code,label_en,label_it
DBQ,http://publications.europa.eu/resource/authority/language/DBQ,false,,1950-05-09,DBQ,,
DBR,http://publications.europa.eu/resource/authority/language/DBR,false,,1950-05-09,DBR,,
DBU,http://publications.europa.eu/resource/authority/language/DBU,false,,1950-05-09,DBU,,
DBV,http://publications.europa.eu/resource/authority/language/DBV,false,,1950-05-09,DBV,,
DBY,http://publications.europa.eu/resource/authority/language/DBY,false,,1950-05-09,DBY,,
DCC,http://publications.europa.eu/resource/authority/language/DCC,false,,1950-05-09,DCC,,
DCR,http://publications.europa.eu/resource/authority/language/DCR,false,,1950-05-09,DCR,,
DDD,http://publications.europa.eu/resource/authority/language/DDD,false,,1950-05-09,DDD,,
DDE,http://publications.europa.eu/resource/authority/language/DDE,false,,1950-05-09,DDE,,
DDG,http://publications.europa.eu/resource/authority/language/DDG,false,,1950-05-09,DDG,,
DDI,http://publications.europa.eu/resource/authority/language/DDI,false,,1950-05-09,DDI,,
DDJ,http://publications.europa.eu/resource/authority/language/DDJ,false,,1950-05-09,DDJ,,
DDN,http://publications.europa.eu/resource/authority/language/DDN,false,,1950-05-09,DDN,,
DDO,http://publications.europa.eu/resource/authority/language/DDO,false,,1950-05-09,DDO,,
DDS,http://publications.europa.eu/resource/authority/language/DDS,false,,1950-05-09,DDS,,
DDW,http://publications.europa.eu/resource/authority/language/DDW,false,,1950-05-09,DDW,,
DEC,http://publications.europa.eu/resource/authority/language/DEC,false,,1950-05-09,DEC,,
DED,http://publications.europa.eu/resource/authority/language/DED,false,,1950-05-09,DED,,
DEE,http://publications.europa.eu/resource/authority/language/DEE,false,,1950-05-09,DEE,,
DEF,http://publications.europa.eu/resource/authority/language/DEF,false,,1950-05-09,DEF,,
DEG,http://publications.europa.eu/resource/authority/language/DEG,false,,1950-05-09,DEG,,
DEH,http://publications.europa.eu/resource/authority/language/DEH,false,,1950-05-09,DEH,,
DEI,http://publications.europa.eu/resource/authority/language/DEI,false,,1950-05-09,DEI,,
DEK,http://publications.europa.eu/resource/authority/language/DEK,false,,1950-05-09,DEK,,
DEL,http://publications.europa.eu/resource/authority/language/DEL,false,,1950-05-09,DEL,,
DEM,http://publications.europa.eu/resource/authority/language/DEM,false,,1950-05-09,DEM,,
DEN,http://publications.europa.eu/resource/authority/language/DEN,false,,1950-05-09,DEN,,
DEP,http://publications.europa.eu/resource/authority/language/DEP,false,,1950-05-09,DEP,,
DEQ,http://publications.europa.eu/resource/authority/language/DEQ,false,,1950-05-09,DEQ,,
DER,http://publications.europa.eu/resource/authority/language/DER,false,,1950-05-09,DER,,
DES,http://publications.europa.eu/resource/authority/language/DES,false,,1950-05-09,DES,,
DEU,http://publications.europa.eu/resource/authority/language/DEU,false,,1950-05-09,DEU,German,tedesco
DEV,http://publications.europa.eu/resource/authority/language/DEV,false,,1950-05-09,DEV,,
DEZ,http://publications.europa.eu/resource/authority/language/DEZ,false,,1950-05-09,DEZ,,
DGA,http://publications.europa.eu/resource/authority/language/DGA,false,,1950-05-09,DGA,,
DGB,http://publications.europa.eu/resource/authority/language/DGB,false,,1950-05-09,DGB,,
DGC,http://publications.europa.eu/resource/authority/language/DGC,false,,1950-05-09,DGC,,
DGD,http://publications.europa.eu/resource/authority/language/DGD,false,,1950-05-09,DGD,,
DGE,http://publications.europa.eu/resource/authority/language/DGE,false,,1950-05-09,DGE,,
DGG,http://publications.europa.eu/resource/authority/language/DGG,false,,1950-05-09,DGG,,
DGH,http://publications.europa.eu/resource/authority/language/DGH,false,,1950-05-09,DGH,,
DGI,http://publications.europa.eu/resource/authority/language/DGI,false,,1950-05-09,DGI,,
DGK,http://publications.europa.eu/resource/authority/language/DGK,false,,1950-05-09,DGK,,
DGN,http://publications.europa.eu/resource/authority/language/DGN,false,,1950-05-09,DGN,,
DGO,http://publications.europa.eu/resource/authority/language/DGO,false,,1950-05-09,DGO,,
DGR,http://publications.europa.eu/resource/authority/language/DGR,false,,1950-05-09,DGR,,
DGS,http://publications.europa.eu/resource/authority/language/DGS,false,,1950-05-09,DGS,,
DGU,http://publications.europa.eu/resource/authority/language/DGU,false,,1950-05-09,DGU,,
DGX,http://publications.europa.eu/resource/authority/language/DGX,false,,1950-05-09,DGX,,
DGZ,http://publications.europa.eu/resource/authority/language/DGZ,false,,1950-05-09,DGZ,,
DHA,http://publications.europa.eu/resource/authority/language/DHA,false,,1950-05-09,DHA,,
DHD,http://publications.europa.eu/resource/authority/language/DHD,false,,1950-05-09,DHD,,
DHG,http://publications.europa.eu/resource/authority/language/DHG,false,,1950-05-09,DHG,,
DHI,http://publications.europa.eu/resource/authority/language/DHI,false,,1950-05-09,DHI,,
DHL,http://publications.europa.eu/resource/authority/language/DHL,false,,1950-05-09,DHL,,
DHM,http://publications.europa.eu/resource/authority/language/DHM,false,,1950-05-09,DHM,,
DHN,http://publications.europa.eu/resource/authority/language/DHN,false,,1950-05-09,DHN,,
DHO,http://publications.europa.eu/resource/authority/language/DHO,false,,1950-05-09,DHO,,
DHR,http://publications.europa.eu/resource/authority/language/DHR,false,,1950-05-09,DHR,,
DHS,http://publications.europa.eu/resource/authority/language/DHS,false,,1950-05-09,DHS,,
DHU,http://publications.europa.eu/resource/authority/language/DHU,false,,1950-05-09,DHU,,
DHV,http://publications.europa.eu/resource/authority/language/DHV,false,,1950-05-09,DHV,,
DHW,http://publications.europa.eu/resource/authority/language/DHW,false,,1950-05-09,DHW,,
DIA,http://publications.europa.eu/resource/authority/language/DIA,false,,1950-05-09,DIA,,
DIB,http://publications.europa.eu/resource/authority/language/DIB,false,,1950-05-09,DIB,,
DIC,http://publications.europa.eu/resource/authority/language/DIC,false,,1950-05-09,DIC,,
DID,http://publications.europa.eu/resource/authority/language/DID,false,,1950-05-09,DID,,
DIF,http://publications.europa.eu/resource/authority/language/DIF,false,,1950-05-09,DIF,,
DIG,http://publications.europa.eu/resource/authority/language/DIG,false,,1950-05-09,DIG,,
DIH,http://publications.europa.eu/resource/authority/language/DIH,false,,1950-05-09,DIH,,
DII,http://publications.europa.eu/resource/authority/language/DII,false,,1950-05-09,DII,,
DIJ,http://publications.europa.eu/resource/authority/language/DIJ,false,,1950-05-09,DIJ,,
DIK,http://publications.europa.eu/resource/authority/language/DIK,false,,1950-05-09,DIK,,
DIL,http://publications.europa.eu/resource/authority/language/DIL,false,,1950-05-09,DIL,,
DIM,http://publications.europa.eu/resource/authority/language/DIM,false,,1950-05-09,DIM,,
DIN,http://publications.europa.eu/resource/authority/language/DIN,false,,1950-05-09,DIN,,
DIO,http://publications.europa.eu/resource/authority/language/DIO,false,,1950-05-09,DIO,,
DIP,http://publications.europa.eu/resource/authority/language/DIP,false,,1950-05-09,DIP,,
DIQ,http://publications.europa.eu/resource/authority/language/DIQ,false,,1950-05-09,DIQ,,
DIR,http://publications.europa.eu/resource/authority/language/DIR,false,,1950-05-09,DIR,,
DIS,http://publications.europa.eu/resource/authority/language/DIS,false,,1950-05-09,DIS,,
DIT,http://publications.europa.eu/resource/authority/language/DIT,false,,1950-05-09,DIT,,
DIU,http://publications.europa.eu/resource/authority/language/DIU,false,,1950-05-09,DIU,,
DIV,http://publications.europa.eu/resource/authority/language/DIV,false,,1950-05-09,DIV,Dhivehi,maldiviano
DIW,http://publications.europa.eu/resource/authority/language/DIW,false,,1950-05-09,DIW,,
DIX,http://publications.europa.eu/resource/authority/language/DIX,false,,1950-05-09,DIX,,
DIY,http://publications.europa.eu/resource/authority/language/DIY,false,,1950-05-09,DIY,,
DIZ,http://publications.europa.eu/resource/authority/language/DIZ,false,,1950-05-09,DIZ,,
DJB,http://publications.europa.eu/resource/authority/language/DJB,false,,1950-05-09,DJB,,
DJC,http://publications.europa.eu/resource/authority/language/DJC,false,,1950-05-09,DJC,,
DJD,http://publications.europa.eu/resource/authority/language/DJD,false,,1950-05-09,DJD,,
DJE,http://publications.europa.eu/resource/authority/language/DJE,false,,1950-05-09,DJE,,
DJF,http://publications.europa.eu/resource/authority/language/DJF,false,,1950-05-09,DJF,,
DJI,http://publications.europa.eu/resource/authority/language/DJI,false,,1950-05-09,DJI,,
DJJ,http://publications.europa.eu/resource/authority/language/DJJ,false,,1950-05-09,DJJ,,
DJK,http://publications.europa.eu/resource/authority/language/DJK,false,,1950-05-09,DJK,,
DJL,http://publications.europa.eu/resource/authority/language/DJL,false,,1950-05-09,DJL,,
DJM,http://publications.europa.eu/resource/authority/language/DJM,false,,1950-05-09,DJM,,
DJN,http://publications.europa.eu/resource/authority/language/DJN,false,,1950-05-09,DJN,,
DJO,http://publications.europa.eu/resource/authority/language/DJO,false,,1950-05-09,DJO,,
DJR,http://publications.europa.eu/resource/authority/language/DJR,false,,1950-05-09,DJR,,
DJU,http://publications.europa.eu/resource/authority/language/DJU,false,,1950-05-09,DJU,,
DJW,http://publications.europa.eu/resource/authority/language/DJW,false,,1950-05-09,DJW,,
DKA,http://publications.europa.eu/resource/authority/language/DKA,false,,1950-05-09,DKA,,
DKK,http://publications.europa.eu/resource/authority/language/DKK,false,,1950-05-09,DKK,,
DKL,http://publications.europa.eu/resource/authority/language/DKL,false,,1950-05-09,DKL,,
DKR,http://publications.europa.eu/resource/authority/language/DKR,false,,1950-05-09,DKR,,
DKS,http://publications.europa.eu/resource/authority/language/DKS,false,,1950-05-09,DKS,,
DKX,http://publications.europa.eu/resource/authority/language/DKX,false,,1950-05-09,DKX,,
DLG,http://publications.europa.eu/resource/authority/language/DLG,false,,1950-05-09,DLG,,
DLM,http://publications.europa.eu/resource/authority/language/DLM,false,,1950-05-09,DLM,,
DLN,http://publications.europa.eu/resource/authority/language/DLN,false,,1950-05-09,DLN,,
DMA,http://publications.europa.eu/resource/authority/language/DMA,false,,1950-05-09,DMA,,
DMC,http://publications.europa.eu/resource/authority/language/DMC,false,,1950-05-09,DMC,,
DME,http://publications.europa.eu/resource/authority/language/DME,false,,1950-05-09,DME,,
DMG,http://publications.europa.eu/resource/authority/language/DMG,false,,1950-05-09,DMG,,
DMK,http://publications.europa.eu/resource/authority/language/DMK,false,,1950-05-09,DMK,,
DML,http://publications.europa.eu/resource/authority/language/DML,false,,1950-05-09,DML,,
DMM,http://publications.europa.eu/resource/authority/language/DMM,false,,1950-05-09,DMM,,
DMO,http://publications.europa.eu/resource/authority/language/DMO,false,,1950-05-09,DMO,,
DMR,http://publications.europa.eu/resource/authority/language/DMR,false,,1950-05-09,DMR,,
DMS,http://publications.europa.eu/resource/authority/language/DMS,false,,1950-05-09,DMS,,
DMU,http://publications.europa.eu/resource/authority/language/DMU,false,,1950-05-09,DMU,,
DMV,http://publications.europa.eu/resource/authority/language/DMV,false,,1950-05-09,DMV,,
DMX,http://publications.europa.eu/resource/authority/language/DMX,false,,1950-05-09,DMX,,
DMY,http://publications.europa.eu/resource/authority/language/DMY,false,,1950-05-09,DMY,,
DNA,http://publications.europa.eu/resource/authority/language/DNA,false,,1950-05-09,DNA,,
DND,http://publications.europa.eu/resource/authority/language/DND,false,,1950-05-09,DND,,
DNE,http://publications.europa.eu/resource/authority/language/DNE,false,,1950-05-09,DNE,,
DNG,http://publications.europa.eu/resource/authority/language/DNG,false,,1950-05-09,DNG,,
DNI,http://publications.europa.eu/resource/authority/language/DNI,false,,1950-05-09,DNI,,
DNK,http://publications.europa.eu/resource/authority/language/DNK,false,,1950-05-09,DNK,,
DNN,http://publications.europa.eu/resource/authority/language/DNN,false,,1950-05-09,DNN,,
DNR,http://publications.europa.eu/resource/authority/language/DNR,false,,1950-05-09,DNR,,
DNT,http://publications.europa.eu/resource/authority/language/DNT,false,,1950-05-09,DNT,,
DNU,http://publications.europa.eu/resource/authority/language/DNU,false,,1950-05-09,DNU,,
DNW,http://publications.europa.eu/resource/authority/language/DNW,false,,1950-05-09,DNW,,
DNY,http://publications.europa.eu/resource/authority/language/DNY,false,,1950-05-09,DNY,,
DOA,http://publications.europa.eu/resource/authority/language/DOA,false,,1950-05-09,DOA,,
DOB,http://publications.europa.eu/resource/authority/language/DOB,false,,1950-05-09,DOB,,
DOC,http://publications.europa.eu/resource/authority/language/DOC,false,,1950-05-09,DOC,,
DOE,http://publications.europa.eu/resource/authority/language/DOE,false,,1950-05-09,DOE,,
DOF,http://publications.europa.eu/resource/authority/language/DOF,false,,1950-05-09,DOF,,
DOH,http://publications.europa.eu/resource/authority/language/DOH,false,,1950-05-09,DOH,,
DOI,http://publications.europa.eu/resource/authority/language/DOI,false,,1950-05-09,DOI,,
DOK,http://publications.europa.eu/resource/authority/language/DOK,false,,1950-05-09,DOK,,
DOL,http://publications.europa.eu/resource/authority/language/DOL,false,,1950-05-09,DOL,,
DON,http://publications.europa.eu/resource/authority/language/DON,false,,1950-05-09,DON,,
DOO,http://publications.europa.eu/resource/authority/language/DOO,false,,1950-05-09,DOO,,
DOP,http://publications.europa.eu/resource/authority/language/DOP,false,,1950-05-09,DOP,,
DOQ,http://publications.europa.eu/resource/authority/language/DOQ,false,,1950-05-09,DOQ,Dominican Sign Language,lingua dei segni della Repubblica dominicana
DOR,http://publications.europa.eu/resource/authority/language/DOR,false,,1950-05-09,DOR,,
DOS,http://publications.europa.eu/resource/authority/language/DOS,false,,1950-05-09,DOS,,
DOT,http://publications.europa.eu/resource/authority/language/DOT,false,,1950-05-09,DOT,,
DOV,http://publications.europa.eu/resource/authority/language/DOV,false,,1950-05-09,DOV,,
DOW,http://publications.europa.eu/resource/authority/language/DOW,false,,1950-05-09,DOW,,
DOX,http://publications.europa.eu/resource/authority/language/DOX,false,,1950-05-09,DOX,,
DOY,http://publications.europa.eu/resource/authority/language/DOY,false,,1950-05-09,DOY,,
DOZ,http://publications.europa.eu/resource/authority/language/DOZ,false,,1950-05-09,DOZ,,
DPP,http://publications.europa.eu/resource/authority/language/DPP,false,,1950-05-09,DPP,,
DRA,http://publications.europa.eu/resource/authority/language/DRA,false,,1950-05-09,DRA,Dravidian languages,
DRB,http://publications.europa.eu/resource/authority/language/DRB,false,,1950-05-09,DRB,,
DRD,http://publications.europa.eu/resource/authority/language/DRD,false,,1950-05-09,DRD,,
DRE,http://publications.europa.eu/resource/authority/language/DRE,false,,1950-05-09,DRE,,
DRG,http://publications.europa.eu/resource/authority/language/DRG,false,,1950-05-09,DRG,,
DRH,http://publications.europa.eu/resource/authority/language/DRH,false,,1950-05-09,DRH,,
DRI,http://publications.europa.eu/resource/authority/language/DRI,false,,1950-05-09,DRI,,
DRL,http://publications.europa.eu/resource/authority/language/DRL,false,,1950-05-09,DRL,,
DRN,http://publications.europa.eu/resource/authority/language/DRN,false,,1950-05-09,DRN,,
DRO,http://publications.europa.eu/resource/authority/language/DRO,false,,1950-05-09,DRO,,
DRQ,http://publications.europa.eu/resource/authority/language/DRQ,false,,1950-05-09,DRQ,,
DRR,http://publications.europa.eu/resource/authority/language/DRR,false,,1950-05-09,DRR,,
DRS,http://publications.europa.eu/resource/authority/language/DRS,false,,1950-05-09,DRS,,
DRT,http://publications.europa.eu/resource/authority/language/DRT,false,,1950-05-09,DRT,,
DRU,http://publications.europa.eu/resource/authority/language/DRU,false,,1950-05-09,DRU,,
DRW,http://publications.europa.eu/resource/authority/language/DRW,false,,1950-05-09,DRW,,
DRY,http://publications.europa.eu/resource/authority/language/DRY,false,,1950-05-09,DRY,,
DSB,http://publications.europa.eu/resource/authority/language/DSB,false,,1950-05-09,DSB,Lower Sorbian,
DSE,http://publications.europa.eu/resource/authority/language/DSE,false,,1950-05-09,DSE,Dutch Sign Language,lingua dei segni neerlandese
DSH,http://publications.europa.eu/resource/authority/language/DSH,false,,1950-05-09,DSH,,
DSI,http://publications.europa.eu/resource/authority/language/DSI,false,,1950-05-09,DSI,,
